rlcDelayDl:vector ExtClientServerExample.ue.cellularNic.nrRlc.um (#0 - test-0-20250830-13:43:36-16472),
0.789,0.0136260292
0.79,0.014274408199999997
0.79,0.0137443262
0.791,0.014397521199999999
0.792,0.015138612199999998
0.792,0.014678678199999999
0.793,0.0153373802
0.793,0.0150198112
0.794,0.0155438972
0.795,0.016200162199999999
0.795,0.014047819199999998
0.796,0.014468738199999997
0.797,0.0151156832
0.797,0.014611896199999998
0.798,0.015266929199999997
0.798,0.0147305642
0.799,0.015379885199999998
0.8,0.0160591962
0.8,0.015141572199999998
0.801,0.015607967199999999
0.801,0.015255025199999997
0.802,0.015705272199999994
0.803,0.016338710199999995
0.803,0.016009504199999996
0.804,0.016514832199999995
0.804,0.016152645199999995
0.805,0.016628805199999999
0.806,0.017282763199999995
0.806,0.0170219562
0.807,0.017555469199999999
0.807,0.017209584199999995
0.808,0.015692128199999995
0.809,0.016313940200000001
0.809,0.015788197199999999
0.81,0.0164414202
0.81,0.016120964199999997
0.811,0.016624348199999999
0.812,0.017279744199999995
0.812,0.016374547199999998
0.813,0.017036475199999997
0.814,0.017526924199999994
0.814,0.017185907199999995
0.815,0.017641290199999999
0.815,0.017297506199999999
0.816,0.017769562199999998
0.817,0.018430553199999997
0.817,0.018112475199999998
0.818,0.018675556199999998
0.818,0.018325286199999998
0.819,0.019059054200000001
0.82,0.019573542199999994
0.82,0.019219836199999999
0.821,0.017615820199999999
0.821,0.0172303252
0.822,0.017698627199999997
0.823,0.018335403199999995
0.823,0.018011241199999999
0.824,0.018524420199999995
0.824,0.018169872199999999
0.825,0.018259182200000001
0.826,0.018716094199999998
0.826,0.0183701172
0.827,0.019051636199999999
0.827,0.018521057199999996
0.828,0.0191649542
0.829,0.0196284122
0.829,0.019281922199999995
0.83,0.019764748200000001
0.831,0.020423767199999998
0.831,0.020105494199999997
0.832,0.020652438199999997
0.832,0.020299565200000001
0.833,0.021037739199999995
0.834,0.020062495199999995
0.834,0.0194918232
0.835,0.020143267199999995
0.835,0.019619410199999999
0.836,0.020271218199999996
0.837,0.020750275200000001
0.837,0.020396860199999998
0.838,0.021076459200000001
0.838,0.020156494199999999
0.839,0.020612746199999996
0.84,0.021258244199999998
0.84,0.020727064199999999
0.841,0.021366939199999997
0.841,0.021042059199999997
0.842,0.021527072199999996
0.843,0.022174403199999997
0.843,0.021635702199999995
0.844,0.022282539199999999
0.844,0.021747898199999997
0.845,0.022394363199999996
0.846,0.023125341199999996
0.846,0.0194819642
0.847,0.0192033422
0.847,0.016686321199999999
0.848,0.0171338662
0.849,0.017463971199999997
0.849,0.017022837200000001
0.85,0.017347516199999995
0.851,0.017652853199999998
0.851,0.017291449199999996
0.852,0.015639457199999998
0.852,0.015252499199999998
0.853,0.015714082199999999
0.854,0.016348404199999999
0.854,0.016015240199999995
0.855,0.0164830402
0.855,0.016138470199999997
0.856,0.016332428199999998
0.857,0.016768777200000001
0.857,0.0163930922
0.858,0.017030035200000001
0.858,0.016443532199999999
0.859,0.017082063199999997
0.86,0.017486035199999999
0.86,0.017117491200000001
0.861,0.017561550199999997
0.861,0.017204877199999996
0.862,0.017644301199999996
0.863,0.018292518199999996
0.863,0.017101391199999996
0.864,0.017484257199999998
0.864,0.017094855199999994
0.865,0.017498930199999998
0.866,0.018132908199999998
0.866,0.017599452199999997
0.867,0.018243543199999996
0.868,0.018710833199999998
0.868,0.0183589262
0.869,0.018382394199999998
0.869,0.017731150199999996
0.87,0.018335469199999995
0.871,0.018375346199999996
0.871,0.017621809199999997
0.872,0.018187526199999998
0.872,0.017587861199999998
0.873,0.018182296199999996
0.874,0.018546955199999999
0.874,0.0181575052
0.875,0.0155015262
0.875,0.014706896199999999
0.876,0.015265318199999999
0.877,0.015256184199999998
0.877,0.014588681199999998
0.878,0.015171890199999999
0.878,0.014486263199999998
0.879,0.0150790022
0.88,0.015412721199999999
0.88,0.0150084402
0.881,0.015399639199999998
0.881,0.014997451199999997
0.882,0.015334570199999997
0.883,0.013153010199999998
0.883,0.012511913199999998
0.884,0.0130674892
0.884,0.0124255822
0.885,0.013014755199999998
0.886,0.013011968199999997
0.886,0.012373445199999999
0.887,0.0126939462
0.888,0.0132568352
0.888,0.012634765199999998
0.889,0.013207688199999997
0.889,0.012614879199999998
0.89,0.013192730199999998
0.891,0.013565459199999997
0.891,0.013127086199999998
0.892,0.0116568742
0.892,0.011202079199999999
0.893,0.011563498199999997
0.894,0.012137999199999999
0.894,0.011493082199999997
0.895,0.0120553202
0.895,0.0106773592
0.896,0.0112206322
0.897,0.011585497199999999
0.897,0.011183968199999998
0.898,0.011545298199999998
0.898,0.011138368199999998
0.899,0.011527301199999999
0.9,0.012132553199999999
0.9,0.011476001199999998
0.901,0.012085649199999999
0.901,0.009541298199999999
0.902,0.010108050199999999
0.903,0.0104952832
0.903,0.010092535199999998
0.904,0.010521981199999998
0.905,0.011114099199999997
0.905,0.010173068199999999
0.906,0.010559458199999999
0.906,0.010157632199999998
0.907,0.010539811199999998
0.908,0.011169782199999998
0.908,0.010457273199999998
0.909,0.011065895199999998
0.909,0.010396413199999999
0.91,0.010699244199999999
0.911,0.011308946199999999
0.911,0.008416482199999998
0.912,0.008726387199999997
0.912,0.008317186199999999
0.913,0.0087683572
0.914,0.009397689199999999
0.914,0.009061207199999997
0.915,0.009095784199999998
0.915,0.008508275199999998
0.916,0.009141970199999998
0.917,0.009582291199999998
0.917,0.009221074199999998
0.918,0.009642776199999997
0.918,0.009283693199999998
0.919,0.009742662199999998
0.92,0.010388894199999998
0.92,0.010060233199999997
0.921,0.0105284452
0.922,0.011150834199999997
0.922,0.009052684199999997
0.923,0.009492668199999998
0.923,0.009121765199999999
0.924,0.009601045199999998
0.925,0.010257237199999998
0.925,0.0097475292
0.926,0.0104067462
0.926,0.0100879972
0.927,0.010193788199999997
0.928,0.010647324199999998
0.928,0.010287115199999998
0.929,0.010726929199999998
0.929,0.010377160199999999
0.93,0.011054044199999998
0.931,0.011545387199999999
0.931,0.011205072199999999
0.932,0.011683769199999999
0.932,0.0113302802
0.933,0.012007871199999998
0.934,0.012487860199999999
0.934,0.012141764199999998
0.935,0.010522111199999999
0.935,0.0101355672
0.936,0.0105991312
0.937,0.011232844199999997
0.937,0.010693314199999998
0.938,0.011335325199999999
0.938,0.011002946199999998
0.939,0.011101534199999998
0.94,0.011540784199999997
0.94,0.011177305199999997
0.941,0.011625898199999998
0.942,0.0122794632
0.942,0.011761258199999999
0.943,0.012419534199999998
0.943,0.012100183199999999
0.944,0.0125836702
0.945,0.013240537199999999
0.945,0.012690480199999999
0.946,0.013349084199999999
0.946,0.013033377199999997
0.947,0.011551011199999999
0.948,0.012182381199999998
0.948,0.011665163199999998
0.949,0.012313049199999998
0.949,0.011798651199999999
0.95,0.012451152199999999
0.951,0.0131299102
0.951,0.012211951199999997
0.952,0.0126836302
0.952,0.012337871199999999
0.953,0.013006733199999998
0.954,0.013405854199999997
0.954,0.013022191199999998
0.955,0.013478950199999999
0.955,0.013115215199999998
0.956,0.013594848199999998
0.957,0.0142486372
0.957,0.013700896199999999
0.958,0.0143484122
0.959,0.0150304552
0.959,0.012241391199999999
0.96,0.012666372199999997
0.96,0.0122958032
0.961,0.012741723199999999
0.962,0.0133785332
0.962,0.0130444592
0.963,0.013092574199999998
0.963,0.0125544442
0.964,0.0131974662
0.965,0.013630727199999997
0.965,0.013260963199999999
0.966,0.013713927199999999
0.966,0.0133667092
0.967,0.014044740199999999
0.968,0.014547102199999998
0.968,0.014205027199999997
0.969,0.014674187199999997
0.969,0.014333781199999999
0.97,0.015016215199999998
0.971,0.013418783199999999
0.971,0.0130333592
0.972,0.013516798199999999
0.972,0.013159491199999998
0.973,0.013624700199999999
0.974,0.0142609832
0.974,0.0133344432
0.975,0.013781747199999999
0.975,0.013426821199999997
0.976,0.014095738199999999
0.977,0.0144822322
0.977,0.014109278199999998
0.978,0.014559611199999999
0.979,0.015214031199999998
0.979,0.014699679199999999
0.98,0.015346664199999998
0.98,0.015023329199999997
0.981,0.015483415199999999
0.982,0.0161385832
0.982,0.013575942199999999
0.983,0.0141900392
0.983,0.0136524152
0.984,0.014286714199999998
0.985,0.014779050199999997
0.985,0.0144152622
0.986,0.015080055199999997
0.986,0.014121448199999997
0.987,0.014512946199999997
0.988,0.0151087682
0.988,0.014486288199999999
0.989,0.015115701199999997
0.989,0.014558990199999999
0.99,0.015202706199999998
0.991,0.015663328199999999
0.991,0.015312011199999999
